,Item,ValorUnitarioAprovado,Data,idPRONAC
1205412,Correios,1910.0,2012-08-06 00:00:00,151775
2287639,Spot de rádio,230.0,2016-09-01 16:05:24,198934
1326205,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),5200.0,2014-01-07 10:09:08,156129
522297,Produtor Executivo,3500.0,2011-04-14 00:00:00,127371
432237,Transporte Local / Locação de Automóvel / Combustível,70.0,2011-02-21 00:00:00,122712
790160,Mídia Televisiva,180.0,2014-01-07 10:09:09,136030
2158726,Impressão,2.0,2015-06-22 15:34:18,191597
185153,Coordenação de Programação,3000.0,2011-10-28 00:00:00,140732
573545,Locação de estúdio,95.0,2011-02-05 00:00:00,127783
1634923,Outdoors,200.0,2013-12-15 00:00:00,167722
661617,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),400.0,2011-10-15 00:00:00,133331
2224832,Produtor Executivo,3500.0,2015-11-27 16:40:27,195953
923174,Bolsa Incentivo,180.0,2015-01-10 09:55:47,167291
2544994,Refeição,27.0,2018-04-10 09:43:54,215853
861109,Monitores,1200.0,2011-08-01 00:00:00,137276
1148780,Músicos / Intérpretes,25000.0,2012-12-09 00:00:00,150438
1468425,Banda/Grupo local,18000.0,2013-10-01 00:00:00,159526
1405524,Hospedagem com Alimentação,500.0,2013-02-01 00:00:00,157921
530466,Locação de Gerador de Energia,2500.0,2011-01-07 00:00:00,126980
498549,Revisão de Texto,2500.0,2010-11-08 00:00:00,124120
148426,Instrutor,250.0,2010-07-01 00:00:00,116920
1824823,Produtor,1300.0,2014-11-28 09:39:07,174840
2423197,Comercial de TV (criação),480.0,2018-02-10 00:00:00,204083
2527581,Transporte Local / Locação de Automóvel / Combustível,2000.0,2017-06-05 13:48:32,207765
293541,Locação de ginásio / estádio,1500.0,2010-04-05 00:00:00,120830
1105908,Remuneração para captação de recursos,0.0,2016-03-01 00:47:07,201315
349990,Locação de rádio de comunicação,12.0,2010-03-01 00:00:00,120292
647760,Cartaz,3.5,2011-04-01 00:00:00,132712
1398086,Embalagem para remessa,0.0,2013-01-17 00:00:00,157717
137584,Apresentador / Maitre,1500.0,2009-08-24 00:00:00,114491
209222,Programa,3.0,2010-04-01 00:00:00,117862
18427,INSS,5000.0,2010-03-11 00:00:00,121141
510785,Assessoria Jurídica (Contratos Inclusive),1500.0,2011-01-01 00:00:00,124050
477722,Produtor Executivo,2000.0,2013-01-01 00:00:00,126153
936776,Coordenador do Projeto,18000.0,2011-11-01 00:00:00,141032
987917,INSS,8700.0,2014-01-21 00:00:00,145210
1956059,Cópias e reproduções,3000.0,2014-10-20 16:31:24,183453
162213,Impressão,45.25,2010-01-01 00:00:00,116543
1371005,Sonorização,3000.0,2013-02-01 00:00:00,157757
747959,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",145.0,2011-08-01 00:00:00,134149
743993,"Livro
",37.71,2011-06-01 00:00:00,135229
1288986,Material expográfico,30000.0,2014-01-07 10:09:08,155134
1393477,Assistente de produção,500.0,2013-01-01 00:00:00,156938
1755798,Carro de som,150.0,2014-01-07 00:00:00,170104
1574233,Transporte de material,2500.0,2014-01-07 10:09:08,164158
2548159,Custos de Administração,86664.0,2018-03-01 15:45:11,216461
1376649,Intérprete de libras,50.0,2017-05-16 00:00:00,207835
847614,"Folder formato até A4(21x29,7cm)
",0.5,2011-10-19 00:00:00,137350
534541,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),1068.0,2011-01-01 00:00:00,129175
72583,Técnico de Luz,2000.0,2009-10-05 00:00:00,113297
449603,Edição de efeitos sonoros,1750.0,2011-03-01 00:00:00,125167
415337,Embalagem para remessa,50.0,2012-05-01 00:00:00,123325
1583337,Assessor de imprensa,3000.0,2013-11-06 00:00:00,164508
1897094,Músicos / Intérpretes,4000.0,2017-06-02 10:39:17,208345
862889,Impressão,0.0,2012-07-01 00:00:00,138070
1371444,Ator/Atriz,279.0,2013-01-01 00:00:00,156148
913542,Mídia Televisiva,15000.0,2011-10-03 00:00:00,138716
2490884,Coordenação Administrativo- Financeiro,1600.0,2017-03-07 11:15:38,208235
93466,Projeto de Comunicação Visual,0.0,2009-11-09 00:00:00,115290
725272,Assessoria Jurídica (Contratos Inclusive),15000.0,2011-08-15 00:00:00,133684
2332243,"Anúncio de 1/4 de página
",5000.0,2016-08-17 10:42:54,202067
1761692,Assessoria Jurídica (Contratos Inclusive),4200.0,2014-01-23 00:00:00,169416
135656,Eletricista,4500.0,2010-01-01 00:00:00,117420
1755723,Refeição,219.8,2014-01-07 00:00:00,167917
802275,Programação visual,4500.0,2011-08-07 00:00:00,136113
581933,Roadie,200.0,2011-10-01 00:00:00,130800
829731,Locação de computadores,3500.0,2011-04-20 00:00:00,133634
1862590,Assessor de imprensa,0.0,2015-01-10 09:55:46,177558
667265,Material de escritório,300.0,2015-08-01 08:45:46,193032
803062,Refeição,80.0,2011-07-07 00:00:00,135902
2521673,Camisetas,40.0,2017-06-13 12:15:48,208635
96879,Material de consumo,1200.0,2009-07-06 00:00:00,111723
1366256,Coordenação geral,2500.0,2015-08-05 09:45:37,156030
333015,"Apresentação multimídia 
",15000.0,2010-09-01 00:00:00,121043
834377,Reparo nos balusters e corrimão,13444.63,2011-07-04 00:00:00,136086
1845055,Prêmios,30000.0,2014-08-22 16:33:34,177355
549198,Diretor musical,3500.0,2011-02-01 00:00:00,128582
1589512,Transporte de material,1500.0,2013-07-20 00:00:00,161257
1347197,Gravação Radiofônica,100.0,2013-01-01 00:00:00,156325
2046592,Assessor de imprensa,6000.0,2014-12-16 16:59:39,184666
51674,Tradução simultânea,1500.0,2009-06-19 00:00:00,111583
1425828,Direitos Autorais,22000.0,2014-01-07 10:09:08,158772
1442100,Sonoplasta,2500.0,2014-01-07 10:09:09,157802
570526,Iluminador,1000.0,2011-01-01 00:00:00,130636
28594,Locação de mesa e refletor,600.0,2009-05-11 00:00:00,111275
2291681,Folders,0.0,2016-01-25 21:40:19,199637
1770085,Técnico de som,600.0,2014-10-21 00:00:00,169947
1394203,Vidros,20.8,2014-01-16 11:04:55,157603
2168771,Assessoria Jurídica (Contratos Inclusive),3000.0,2015-08-28 00:00:00,193174
1181121,Produção de Texto,16000.0,2014-12-22 16:35:29,187332
825393,Projeto Gráfico,4000.0,2011-10-01 00:00:00,136379
673571,Maquiagem,2500.0,2011-06-01 00:00:00,132668
2315465,Remuneração para captação de recursos,30000.0,2016-09-20 21:01:45,205333
1815268,Coordenação geral,6000.0,2014-10-01 16:49:25,172718
1218785,ECAD (caso de o evento ser aberto e gratuito),700.0,2014-01-07 10:09:08,153080
341222,Designer gráfico,5000.0,2010-07-01 00:00:00,121741
1659882,Mídia radiofônica,20.88,2014-01-07 10:09:09,166986
247280,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),407.1,2010-04-01 00:00:00,119093
1202559,Confecção de ingressos,0.15,2014-11-17 00:00:00,182431
2033074,Registro videográfico,5000.0,2017-11-21 16:35:02,215342
564970,Assistente de produção,2200.0,2010-11-01 00:00:00,127283
1498364,Material de escritório,500.0,2013-06-08 00:00:00,160784
2048679,Hospedagem sem Alimentação,280.0,2015-02-24 09:10:23,186995
1652488,Confecção do painel,100.0,2015-01-10 09:55:46,163087
2514836,Elenco coadjuvante,10000.0,2017-08-21 12:53:41,208536
669097,Locação de teatro,16000.0,2011-10-27 00:00:00,131762
1482280,Material de escritório,400.0,2015-01-10 09:55:46,160300
1241389,Aluguel de ônibus,250.0,2014-01-07 10:09:09,154267
1726094,Balão / Dirigível / Blimp,150.0,2014-01-07 10:09:09,170296
853296,Aluguel de Caminhões,2500.0,2011-09-01 00:00:00,136092
1269177,E-mail,90.0,2014-01-07 00:00:00,155331
365989,Material de escritório,200.0,2010-05-25 00:00:00,120401
243407,Produtor Executivo,15200.0,2013-01-30 00:00:00,157532
2215741,Preparação Técnica,7700.0,2015-12-02 00:00:00,198834
681141,Assessor de imprensa,4100.0,2011-09-01 00:00:00,133296
738495,Registro e documentação fotográfica,1000.0,2013-03-18 00:00:00,134441
1209206,Músico nacional,15000.0,2012-07-05 00:00:00,150973
443739,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),600.0,2010-08-01 00:00:00,121586
230305,Cenotécnico,4000.0,2010-07-01 00:00:00,116189
331927,Revisão de Texto,2000.0,2010-04-07 00:00:00,120330
1022556,Curadoria,21711.21,2012-02-01 00:00:00,146234
2076835,Reboco,14.08,2016-08-01 15:14:05,202942
2000537,Serviço de limpeza,14000.0,2015-01-10 09:55:46,185475
1414657,Operador de som,400.0,2013-03-01 00:00:00,158311
2517972,Locação de mesa de som/ equipamentos,6000.0,2017-05-19 11:05:19,209189
2251776,Refeição,25.0,2015-12-25 00:00:00,198526
2154799,Assistente de curadoria,2000.0,2015-12-09 07:19:38,192052
418163,Transporte Local / Locação de Automóvel / Combustível,500.0,2011-02-01 00:00:00,124581
2424329,Locação de Equipamento de projeção,42000.0,2016-10-18 00:00:00,206187
1636684,Grupos Folclóricos,30000.0,2014-01-07 10:09:09,163016
777723,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",5000.0,2011-06-02 00:00:00,135143
1341150,Luz,0.0,2013-01-10 00:00:00,156747
336425,Registro videográfico,6000.0,2010-03-15 00:00:00,120407
1082417,Assistente de curadoria,1500.0,2012-07-01 00:00:00,147249
1112760,Segurança,180.0,2012-09-19 00:00:00,154488
954494,"Busdoor (vidro traseiro)
",0.0,2013-01-01 00:00:00,142623
76100,Busdoor,300.0,2013-01-01 00:00:00,128956
1194081,Aluguel de vans,400.0,2013-01-01 00:00:00,152516
1566886,Motoristas,250.0,2016-09-01 00:00:00,162316
1911045,Pedágio,258.4,2014-07-31 07:27:29,181383
2270262,Instrutor,500.0,2015-12-30 17:25:00,199535
326187,Material de consumo,150.0,2011-01-01 00:00:00,121297
2013247,Músicos / Intérpretes,1000.0,2014-06-20 00:00:00,177504
2562777,Hospedagem sem Alimentação,80.0,2017-05-31 10:38:16,208968
2002641,Produtor Executivo,2500.0,2015-12-23 10:46:27,198720
1989342,Técnico de som,5000.0,2014-11-18 00:00:00,185721
2155218,Pianista,2500.0,2015-07-15 16:31:42,189922
2039135,Material de consumo,5.0,2015-01-23 00:00:00,186282
476533,Figurino,10000.0,2010-10-01 00:00:00,125804
501161,"Aprovações, Licenças e Alvarás",5000.0,2010-10-10 00:00:00,126881
198807,Contador,505.0,2010-01-02 00:00:00,117113
1234080,Coordenação de oficinas,1200.0,2015-12-21 17:25:00,194546
853660,Cantor / Solista,300.0,2014-01-07 10:09:08,167538
995655,Telefone,0.0,2012-02-01 00:00:00,143317
29541,Iluminador,450.0,2009-08-01 00:00:00,111414
1983923,Clipping,1600.0,2014-12-19 00:00:00,185766
30673,Diretor de produção,1000.0,2009-08-12 00:00:00,112924
2508882,Material de Consumo Cenotécnico,5000.0,2017-03-01 12:13:39,207406
2103039,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",320.0,2015-04-30 09:39:33,189888
504337,Remuneração para captação de recursos,16105.1265,2011-02-07 00:00:00,126688
1031676,Produtor,1500.0,2015-01-12 00:00:00,187148
1486673,Sítio de Internet - Design e criação,2000.0,2014-01-07 10:09:08,159999
383522,Produtor,3000.0,2010-09-01 00:00:00,120676
2105869,Credenciais,2.8,2015-05-21 16:31:22,189504
179499,Estandartes / Banners,2000.0,2010-01-12 00:00:00,118126
2193888,Painéis,490.0,2015-07-29 07:09:41,192134
1562758,Designer gráfico,4500.0,2013-12-06 16:37:18,167462
1697280,Restauração / Conservação,35000.0,2013-11-30 08:27:40,167432
1887628,Ambulância,1000.0,2015-12-02 16:47:51,194027
214406,Montador,160.0,2012-01-08 00:00:00,142261
2330596,Produtor de elenco,2000.0,2016-03-18 16:24:47,201646
618294,Forros e Cimalhas - Acabamentos,83.1,2011-06-01 00:00:00,132341
343097,Produtor,3750.0,2011-03-01 00:00:00,124679
1906585,Aluguel de vans,4800.0,2014-12-17 09:13:18,175195
118457,Locação de automóveis,500.0,2010-11-01 00:00:00,128987
942754,Água,0.5,2012-01-01 00:00:00,142672
723587,Contador,240.0,2011-05-09 00:00:00,134213
2321250,Material de consumo,2500.0,2015-12-23 10:46:27,200651
1520842,Maquiagem,1000.0,2015-01-10 09:55:46,161295
431855,Recepcionista,400.0,2010-08-01 00:00:00,123558
1765718,Coordenador de produção,5000.0,2014-01-07 10:09:08,170185
1626807,Combustível,3.1,2013-08-05 00:00:00,162671
2406529,Limpeza,124.0,2016-12-27 00:00:00,203895
1593181,"Banner/faixa adesiva/faixa de lona/saia de palco/testeira/pórtico
",50.0,2014-01-07 10:09:08,166757
325558,Locação de estúdio de gravação,150.0,2010-08-01 00:00:00,120572
1167236,Remuneração para captação de recursos,30000.0,2012-08-01 00:00:00,151561
1067229,Diretor de fotografia,450.0,2012-01-02 00:00:00,145712
2330472,Banheiro químico,250.0,2016-12-07 11:01:05,202069
519281,Aluguel de vans,400.0,2010-11-26 00:00:00,127541
2166891,"Calendário/folinha por lâmina
",6.0,2015-09-30 16:30:32,191110
978993,Produção Gráfica,5000.0,2012-01-09 00:00:00,144992
2381077,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),400.0,2016-06-03 13:52:36,203020
1358029,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),500.0,2013-02-04 00:00:00,157593
2562512,Roteirista,5500.0,2017-09-18 09:52:19,210508
1799116,Transporte Local / Locação de Automóvel / Combustível,3.0,2015-01-10 09:55:46,170946
417498,Telão,500.0,2010-09-02 00:00:00,123306
1983179,Direção musical,3500.0,2017-11-20 17:12:38,215409
877247,Fantasias/material/confecção,300.0,2011-10-03 00:00:00,137217
2217693,"Jornal / Encarte de jornal
",6000.0,2015-07-06 17:57:12,191070
563912,Aparelhos e luminárias,1785.0,2011-01-03 00:00:00,129229
737815,Cenógrafo,2500.0,2011-06-06 00:00:00,135179
812432,Camarim,2000.0,2015-12-03 08:00:26,184050
1059638,Tubulações e conexões de água e esgoto,47.31,2011-12-30 00:00:00,147037
893376,Maquiagem,250.0,2012-05-01 00:00:00,138672
2250096,Locação de Estúdio de Mixagem,1400.0,2015-09-21 16:40:49,193400
2381232,Mídia impressa,0.0,2016-11-16 00:00:00,203105
717642,Diretor de fotografia,500.0,2011-01-03 00:00:00,133913
1443822,Direção Artística,2500.0,2013-03-01 00:00:00,158269
2387652,"Convite
",0.4,2016-07-01 11:20:57,203386
809175,Locação de palco c/ cobertura,4800.0,2011-07-25 00:00:00,136451
1673439,Camisetas,10.0,2013-09-20 00:00:00,163994
2114061,Refeição,4.5,2015-08-03 00:00:00,190602
2541398,Hospedagem sem Alimentação,355.0,2017-10-20 16:29:57,213904
394507,Desenvolvimento e Produção de Figurino,750.0,2010-04-30 00:00:00,121252
192494,Mixagem,240.0,2010-02-12 00:00:00,117712
91912,Motoboy,400.0,2009-08-18 00:00:00,113556
604857,Contra-regra,300.0,2011-02-04 00:00:00,131152
2438703,Refeição,20.0,2017-02-06 20:00:53,207517
1330024,Montagem e desmontagem,1960.0,2015-01-10 09:55:46,156003
2409426,Montador,1822.02,2016-12-26 16:11:34,204023
15947,Editoração Eletrônica,10.0,2009-08-01 00:00:00,112489
1774257,Veículos de cena,100.0,2014-02-01 00:00:00,169151
712136,Edição de som,1440.0,2011-06-01 00:00:00,133551
403414,Hospedagem sem Alimentação,90.0,2010-12-11 00:00:00,123087
1772365,Produtor,3500.0,2014-05-15 00:00:00,171302
1317780,Operador de câmera,800.0,2013-01-07 00:00:00,156538
472511,Assistente de produção,1050.0,2010-07-19 00:00:00,124045
541089,Diretor de produção,3000.0,2011-01-03 00:00:00,129259
2080801,Passagens Aéreas (Descrever os trechos na tela de deslocamentos),3900.0,2015-03-25 12:29:59,189642
907660,"Spot de até 30""
",250.0,2012-01-01 00:00:00,141005
2236097,Recepcionista,1100.0,2015-11-20 17:01:49,194570
1943912,Remuneração para captação de recursos,0.0,2015-10-31 22:13:45,193258
1950987,Cenógrafo,20000.0,2015-01-10 00:00:00,183678
321012,Assistente de câmera,900.0,2014-08-30 00:00:00,180061
1930570,Coordenador Administrativo,2550.0,2015-01-10 09:55:47,183718
369118,Locação de mesa de som/ equipamentos,1200.0,2010-05-15 00:00:00,121285
738005,Contador,3000.0,2012-04-01 00:00:00,132395
716256,Limpeza,800.0,2011-04-11 00:00:00,133696
88608,Panfleto,0.34,2010-04-05 00:00:00,113723
1388403,Envelopamento (Caminhão/Van),15000.0,2013-05-01 00:00:00,157401
738781,Transporte de material,1850.0,2011-04-02 00:00:00,132460
2240838,Operador de Luz,3500.0,2015-12-17 00:00:00,198645
1415567,"Livro
",50.0,2013-01-01 00:00:00,155411
1435881,Instalação provisória de água e esgoto,1500.0,2013-04-10 00:00:00,158277
650299,"VT varejo até 30""/Vinheta até 30""
",2000.0,2011-03-17 00:00:00,132772
1736056,Operador de som,2500.0,2015-01-10 09:55:46,169242
258450,"Fotografia Artística (Fotógrafo, Tratamento, Revelação, etc.)",750.0,2010-01-01 00:00:00,118557
1131789,Advogado,6000.0,2012-05-07 00:00:00,149332
1091990,Sacolas,0.0,2012-03-05 00:00:00,147936
339572,Mídia internet,600.0,2010-10-06 00:00:00,121239
336204,Locação de Equipamento de projeção,8000.0,2010-05-01 00:00:00,120997
532999,Bombeiro,240.0,2013-05-10 00:00:00,160141
2297000,Camareira,2000.0,2016-05-18 16:22:20,199746
2152311,Transporte de material,10000.0,2015-11-20 17:01:49,193110
1028279,Diretor Artístico,4000.0,2016-07-22 11:07:18,202113
1812006,Andaimes: Montagem e Desmontagem,0.0,2014-05-11 00:00:00,177438
1771420,Material de consumo,600.0,2014-01-07 10:09:08,169236
1286693,Iluminador,4000.0,2013-01-07 00:00:00,155123
591889,Transporte Local / Locação de Automóvel / Combustível,350.0,2011-01-07 00:00:00,127499
672379,Orquestra,500.0,2011-07-01 00:00:00,131895
1664233,Assistente de Diretor,4000.0,2015-10-29 00:00:00,193575
396231,Correios,0.0,2010-05-24 00:00:00,121846
335627,Execução de projeto multimídia,2000.0,2010-09-09 00:00:00,121348
895831,Mestre de Cerimônia,3000.0,2011-08-31 00:00:00,138054
68805,Diretor Artístico,5000.0,2013-07-14 00:00:00,159326
1627651,Produtor Executivo,0.0,2015-01-10 09:55:46,162631
2565947,"Locação de equipamentos de luz (torres, mesas, racks, cabos, refletores, máquinas de fumaça, monitor)",3000.0,2017-11-13 17:46:05,215293
2063251,Produtor local,2000.0,2015-02-24 16:39:41,189323
758301,Locação equipamento de som,1000.0,2011-04-04 00:00:00,133389
1968990,Mestre de Cerimônia,600.0,2014-10-23 17:22:00,184417
2478378,Roteirista,15000.0,2017-04-27 12:12:32,208136
309112,Operador de som,350.0,2010-01-01 00:00:00,117934
872336,Assistente de curadoria,0.0,2013-01-01 00:00:00,136324
2424580,Lavanderia,80.0,2016-12-22 18:30:14,205718
372732,Projeto cenográfico,35000.0,2010-05-17 00:00:00,121450
1359958,Aluguel de vans,400.0,2013-03-04 00:00:00,156979
170940,Designer gráfico,4000.0,2009-12-12 00:00:00,117187
1711305,Fotógrafo,3000.0,2015-06-05 00:00:00,170303
1009855,Remuneração para captação de recursos,87277.0,2013-01-01 00:00:00,145377
1974111,Camisetas,25.0,2015-01-22 16:17:36,183452
1980532,"Anúncio de 1/4 de página
",1000.0,2014-11-17 17:01:48,184652
1631564,Edição de Texto,3000.0,2014-01-07 10:09:08,160478
1736390,Digitalização,4000.0,2014-01-07 00:00:00,169999
2048743,"Aprovações, Licenças e Alvarás",0.0,2015-09-17 07:21:53,188815
1973423,Mediador,1500.0,2015-01-10 09:55:47,184466
595838,Ator/Atriz,7.0,2011-01-03 00:00:00,130491
1058821,"Filme/VT Institucional acima de 30""/Informativo Eletrônico
",5000.0,2012-06-01 00:00:00,146134
1733312,Software de gerenciamento de dados.,7000.0,2014-01-07 10:09:08,168445
550108,Assistente de produção,835.0,2015-07-02 00:00:00,169362
2485469,Operador de câmera,700.0,2017-01-02 11:55:17,206725
315643,Projeto Gráfico,5000.0,2010-08-07 00:00:00,124698
908691,Músicos / Intérpretes,8000.0,2011-11-01 00:00:00,140902
118205,Clipping,300.0,2009-09-09 00:00:00,115178
2160705,Diretor Artístico,7000.0,2015-06-18 00:00:00,191421
1444522,Direção Artística,7000.0,2015-01-10 09:55:47,158728
2055932,"Encarte de CD por página
",3.5,2014-12-17 17:37:12,186099
20907,Material de escritório,3000.0,2009-09-15 00:00:00,111112
64127,Elaboração e Agenciamento,4000.0,2009-10-25 00:00:00,112360
2160291,Água,1000.0,2015-06-09 17:13:59,189925
1158742,Cenógrafo,1100.0,2012-05-20 00:00:00,149498
